the_geom,cartodb_id,orderid,name,alias,details
,855,855,nalf,American Indian Labor Force,
,856,856,nalfme,"American Indian Labor Force; Margin of Error",
,857,857,naclf,American Indian Civilian Labor Force,
,858,858,naclfme,"American Indian Civilian Labor Force; Margin of Error",
,859,859,naemp,American Indian Employed Population,
,860,860,naempme,"American Indian Employed Population; Margin of Error",
,861,861,naue,American Indian Unemployed Population,
,862,862,naueme,"American Indian Unemployed Population; Margin of Error",
,863,863,naaf,American Indian Armed Forces Population,
,864,864,naafme,"American Indian Armed Forces Population; Margin of Error",
,865,865,nanlf,American Indian Population Not in the Labor Force,
,866,866,nanlfme,"American Indian Population Not in the Labor Force; Margin of Error",
,867,867,na1664,American Indian Population 16-64 Years,
,868,868,na1664me,"American Indian Population 16-64 Years; Margin of Error",
,869,869,na64lf,American Indian 16-64 Years in Labor Force,
,870,870,na64lfme,"American Indian 16-64 Years in Labor Force; Margin of Error",
,871,871,na64clf,American Indian 16-64 Years Civilian Labor Force,
,872,872,na64clfm,"American Indian 16-64 Years Civilian Labor Force; Margin of Error",
,873,873,na64e,American Indian Employed Population 16-64 Years,
,874,874,na64e_me,"American Indian Employed Population 16-64 Years; Margin of Error",
,875,875,na64ue,American Indian Unemployed Population 16-64 Years,
,876,876,na64ueme,"American Indian Unemployed Population 16-64 Years; Margin of Error",
,877,877,na64af,American Indian Armed Forces Population 16-64 Years,
,878,878,na64afme,"American Indian Armed Forces Population 16-64 Years; Margin of Error",
,879,879,na64nlf,American Indian Population 16-64 Years Not in the Labor Force,
,880,880,na64nlfm,"American Indian Population 16-64 Years Not in the Labor Force; Margin of Error",
,881,881,na65o,American Indian Population 65+ Years,
,882,882,na65ome,"American Indian Population 65+ Years; Margin of Error",
,883,883,na65lf,American Indian 65+ Years in Labor Force,
,884,884,na65lfme,"American Indian 65+ Years in Labor Force; Margin of Error",
,885,885,na65e,American Indian Employed Population 65+ Years,
,886,886,na65e_me,"American Indian Employed Population 65+ Years; Margin of Error",
,887,887,na65ue,American Indian Unemployed Population 65+ Years,
,888,888,na65ue_me,"American Indian Unemployed Population 65+ Years; Margin of Error",
,889,889,na65nlf,American Indian Population 65+ Years Not in the Labor Force,
,890,890,na65nlfm,"American Indian Population 65+ Years Not in the Labor Force; Margin of Error",
,891,891,nalf_p,% American Indian Labor Force,
,892,892,nalfmep,"% American Indian Labor Force; Margin of Error",
,893,893,naclf_p,% American Indian Civilian Labor Force,
,894,894,naclfmep,"% American Indian Civilian Labor Force; Margin of Error",
,895,895,naemp_p,% American Indian Employed Population,
,896,896,naempmep,"% American Indian Employed Population; Margin of Error",
,897,897,naue_p,% American Indian Unemployed Population,
,898,898,nauemep,"% American Indian Unemployed Population; Margin of Error",
,899,899,naaf_p,% American Indian Armed Forces Population,
,900,900,naafmep,"% American Indian Armed Forces Population; Margin of Error",
,901,901,nanlf_p,% American Indian Population Not in the Labor Force,
,902,902,nanlfmep,"% American Indian Population Not in the Labor Force; Margin of Error",
,903,903,na64_p,% American Indian Population 16-64 Years,
,904,904,na64mep,"% American Indian Population 16-64 Years; Margin of Error",
,905,905,na64lf_p,% American Indian 16-64 Years in Labor Force,
,906,906,na64lfmep,"% American Indian 16-64 Years in Labor Force; Margin of Error",
,907,907,na64clf_p,% American Indian 16-64 Years Civilian Labor Force,
,908,908,na64clfmp,"% American Indian 16-64 Years Civilian Labor Force; Margin of Error",
,909,909,na1664_p,% American Indian Employed Population 16-64 Years,
,910,910,na1664mep,"% American Indian Employed Population 16-64 Years; Margin of Error",
,911,911,na64ue_p,% American Indian Unemployed Population 16-64 Years,
,912,912,na64uemep,"% American Indian Unemployed Population 16-64 Years; Margin of Error",
,913,913,na64af_p,% American Indian Armed Forces Population 16-64 Years,
,914,914,na64afmep,"% American Indian Armed Forces Population 16-64 Years; Margin of Error",
,915,915,na64nlf_p,% American Indian Population 16-64 Years Not in the Labor Force,
,916,916,na64nlfmp,"% American Indian Population 16-64 Years Not in the Labor Force; Margin of Error",
,917,917,na65_p,% American Indian Population 65+ Years,
,918,918,na65mep,"% American Indian Population 65+ Years; Margin of Error",
,919,919,na65lf_p,% American Indian 65+ Years in Labor Force,
,920,920,na65lfmep,"% American Indian 65+ Years in Labor Force; Margin of Error",
,921,921,na65e_p,% American Indian Employed Population 65+ Years,
,922,922,na65e_mep,"% American Indian Employed Population 65+ Years; Margin of Error",
,923,923,na65ue_p,% American Indian Unemployed Population 65+ Years,
,924,924,na65uemep,"% American Indian Unemployed Population 65+ Years; Margin of Error",
,925,925,na65nlf_p,% American Indian Population 65+ Years Not in the Labor Force,
,926,926,na65nlfmp,"% American Indian Population 65+ Years Not in the Labor Force; Margin of Error",
,927,927,as16,Asian population 16 years and over,
,928,928,as16_me,"Asian population 16 years and over; Margin of Error",
,929,929,aslf,Asian Labor Force,
,930,930,aslfme,"Asian Labor Force; Margin of Error",
,931,931,asclf,Asian Civilian Labor Force,
,932,932,asclfme,"Asian Civilian Labor Force; Margin of Error",
,933,933,asemp,Asian Employed Population,
,934,934,asempme,"Asian Employed Population; Margin of Error",
,935,935,asue,Asian Unemployed Population,
,936,936,asueme,"Asian Unemployed Population; Margin of Error",
,937,937,asaf,Asian Armed Forces Population,
,938,938,asafme,"Asian Armed Forces Population; Margin of Error",
,939,939,asnlf,Asian Population Not in the Labor Force,
,940,940,asnlfme,"Asian Population Not in the Labor Force; Margin of Error",
,941,941,as1664,Asian Population 16-64 Years,
,942,942,as1664me,"Asian Population 16-64 Years; Margin of Error",
,943,943,as64lf,Asian 16-64 Years in Labor Force,
,944,944,as64lfme,"Asian 16-64 Years in Labor Force; Margin of Error",
,945,945,as64clf,Asian 16-64 Years Civilian Labor Force,
,946,946,as64clfm,"Asian 16-64 Years Civilian Labor Force; Margin of Error",
,947,947,as64e,Asian Employed Population 16-64 Years,
,948,948,as64e_me,"Asian Employed Population 16-64 Years; Margin of Error",
,949,949,as64ue,Asian Unemployed Population 16-64 Years,
,950,950,as64ueme,"Asian Unemployed Population 16-64 Years; Margin of Error",
,951,951,as64af,Asian Armed Forces Population 16-64 Years,
,952,952,as64afme,"Asian Armed Forces Population 16-64 Years; Margin of Error",
,953,953,as64nlf,Asian Population 16-64 Years Not in the Labor Force,
,954,954,as64nlfm,"Asian Population 16-64 Years Not in the Labor Force; Margin of Error",
,955,955,as65o,Asian Population 65+ Years,
,956,956,as65ome,"Asian Population 65+ Years; Margin of Error",
,957,957,as65lf,Asian 65+ Years in Labor Force,
,958,958,as65lfme,"Asian 65+ Years in Labor Force; Margin of Error",
,959,959,as65e,Asian Employed Population 65+ Years,
,960,960,as65e_me,"Asian Employed Population 65+ Years; Margin of Error",
,961,961,as65ue,Asian Unemployed Population 65+ Years,
,962,962,as65ue_me,"Asian Unemployed Population 65+ Years; Margin of Error",
,963,963,as65nlf,Asian Population 65+ Years Not in the Labor Force,
,964,964,as65nlfm,"Asian Population 65+ Years Not in the Labor Force; Margin of Error",
,965,965,aslf_p,% Asian Labor Force,
,966,966,aslfmep,"% Asian Labor Force; Margin of Error",
,967,967,asclf_p,% Asian Civilian Labor Force,
,968,968,asclfmep,"% Asian Civilian Labor Force; Margin of Error",
,969,969,asemp_p,% Asian Employed Population,
,970,970,asempmep,"% Asian Employed Population; Margin of Error",
,971,971,asue_p,% Asian Unemployed Population,
,972,972,asuemep,"% Asian Unemployed Population; Margin of Error",
,973,973,asaf_p,% Asian Armed Forces Population,
,974,974,asafmep,"% Asian Armed Forces Population; Margin of Error",
,975,975,asnlf_p,% Asian Population Not in the Labor Force,
,976,976,asnlfmep,"% Asian Population Not in the Labor Force; Margin of Error",
,977,977,as64_p,% Asian Population 16-64 Years,
,978,978,as64mep,"% Asian Population 16-64 Years; Margin of Error",
,979,979,as64lf_p,% Asian 16-64 Years in Labor Force,
,980,980,as64lfmep,"% Asian 16-64 Years in Labor Force; Margin of Error",
,981,981,as64clf_p,% Asian 16-64 Years Civilian Labor Force,
,982,982,as64clfmp,"% Asian 16-64 Years Civilian Labor Force; Margin of Error",
,983,983,as1664_p,% Asian Employed Population 16-64 Years,
,984,984,as1664mep,"% Asian Employed Population 16-64 Years; Margin of Error",
,985,985,as64ue_p,% Asian Unemployed Population 16-64 Years,
,986,986,as64uemep,"% Asian Unemployed Population 16-64 Years; Margin of Error",
,987,987,as64af_p,% Asian Armed Forces Population 16-64 Years,
,988,988,as64afmep,"% Asian Armed Forces Population 16-64 Years; Margin of Error",
,989,989,as64nlf_p,% Asian Population 16-64 Years Not in the Labor Force,
,990,990,as64nlfmp,"% Asian Population 16-64 Years Not in the Labor Force; Margin of Error",
,991,991,as65_p,% Asian Population 65+ Years,
,992,992,as65mep,"% Asian Population 65+ Years; Margin of Error",
,993,993,as65lf_p,% Asian 65+ Years in Labor Force,
,994,994,as65lfmep,"% Asian 65+ Years in Labor Force; Margin of Error",
,995,995,as65e_p,% Asian Employed Population 65+ Years,
,996,996,as65e_mep,"% Asian Employed Population 65+ Years; Margin of Error",
,997,997,as65ue_p,% Asian Unemployed Population 65+ Years,
,998,998,as65uemep,"% Asian Unemployed Population 65+ Years; Margin of Error",
,999,999,as65nlf_p,% Asian Population 65+ Years Not in the Labor Force,
,1000,1000,as65nlfmp,"% Asian Population 65+ Years Not in the Labor Force; Margin of Error",
,1001,1001,pi16,Pacific Islander population 16 years and over,
,1002,1002,pi16_me,"Pacific Islander population 16 years and over; Margin of Error",
,1003,1003,pilf,Pacific Islander Labor Force,
,1004,1004,pilfme,"Pacific Islander Labor Force; Margin of Error",
,1005,1005,piclf,Pacific Islander Civilian Labor Force,
,1006,1006,piclfme,"Pacific Islander Civilian Labor Force; Margin of Error",
,1007,1007,piemp,Pacific Islander Employed Population,
,1008,1008,piempme,"Pacific Islander Employed Population; Margin of Error",
,1009,1009,piue,Pacific Islander Unemployed Population,
,1010,1010,piueme,"Pacific Islander Unemployed Population; Margin of Error",
,1011,1011,piaf,Pacific Islander Armed Forces Population,
,1012,1012,piafme,"Pacific Islander Armed Forces Population; Margin of Error",
,1013,1013,pinlf,Pacific Islander Population Not in the Labor Force,
,1014,1014,pinlfme,"Pacific Islander Population Not in the Labor Force; Margin of Error",
,1015,1015,pi1664,Pacific Islander Population 16-64 Years,
,1016,1016,pi1664me,"Pacific Islander Population 16-64 Years; Margin of Error",
,1017,1017,pi64lf,Pacific Islander 16-64 Years in Labor Force,
,1018,1018,pi64lfme,"Pacific Islander 16-64 Years in Labor Force; Margin of Error",
,1019,1019,pi64clf,Pacific Islander 16-64 Years Civilian Labor Force,
,1020,1020,pi64clfm,"Pacific Islander 16-64 Years Civilian Labor Force; Margin of Error",
,1021,1021,pi64e,Pacific Islander Employed Population 16-64 Years,
,1022,1022,pi64e_me,"Pacific Islander Employed Population 16-64 Years; Margin of Error",
,1023,1023,pi64ue,Pacific Islander Unemployed Population 16-64 Years,
,1024,1024,pi64ueme,"Pacific Islander Unemployed Population 16-64 Years; Margin of Error",
,1025,1025,pi64af,Pacific Islander Armed Forces Population 16-64 Years,
,1026,1026,pi64afme,"Pacific Islander Armed Forces Population 16-64 Years; Margin of Error",
,1027,1027,pi64nlf,Pacific Islander Population 16-64 Years Not in the Labor Force,
,1028,1028,pi64nlfm,"Pacific Islander Population 16-64 Years Not in the Labor Force; Margin of Error",
,1029,1029,pi65o,Pacific Islander Population 65+ Years,
,1030,1030,pi65ome,"Pacific Islander Population 65+ Years; Margin of Error",
,1031,1031,pi65lf,Pacific Islander 65+ Years in Labor Force,
,1032,1032,pi65lfme,"Pacific Islander 65+ Years in Labor Force; Margin of Error",
,1033,1033,pi65e,Pacific Islander Employed Population 65+ Years,
,1034,1034,pi65e_me,"Pacific Islander Employed Population 65+ Years; Margin of Error",
,1035,1035,pi65ue,Pacific Islander Unemployed Population 65+ Years,
,1036,1036,pi65ue_me,"Pacific Islander Unemployed Population 65+ Years; Margin of Error",
,1037,1037,pi65nlf,Pacific Islander Population 65+ Years Not in the Labor Force,
,1038,1038,pi65nlfm,"Pacific Islander Population 65+ Years Not in the Labor Force; Margin of Error",
,1039,1039,pilf_p,% Pacific Islander Labor Force,
,1040,1040,pilfmep,"% Pacific Islander Labor Force; Margin of Error",
,1041,1041,piclf_p,% Pacific Islander Civilian Labor Force,
,1042,1042,piclfmep,"% Pacific Islander Civilian Labor Force; Margin of Error",
,1043,1043,piemp_p,% Pacific Islander Employed Population,
,1044,1044,piempmep,"% Pacific Islander Employed Population; Margin of Error",
,1045,1045,piue_p,% Pacific Islander Unemployed Population,
,1046,1046,piuemep,"% Pacific Islander Unemployed Population; Margin of Error",
,1047,1047,piaf_p,% Pacific Islander Armed Forces Population,
,1048,1048,piafmep,"% Pacific Islander Armed Forces Population; Margin of Error",
,1049,1049,pinlf_p,% Pacific Islander Population Not in the Labor Force,
,1050,1050,pinlfmep,"% Pacific Islander Population Not in the Labor Force; Margin of Error",
,1051,1051,pi64_p,% Pacific Islander Population 16-64 Years,
,1052,1052,pi64mep,"% Pacific Islander Population 16-64 Years; Margin of Error",
,1053,1053,pi64lf_p,% Pacific Islander 16-64 Years in Labor Force,
,1054,1054,pi64lfmep,"% Pacific Islander 16-64 Years in Labor Force; Margin of Error",
,1055,1055,pi64clf_p,% Pacific Islander 16-64 Years Civilian Labor Force,
,1056,1056,pi64clfmp,"% Pacific Islander 16-64 Years Civilian Labor Force; Margin of Error",
,1057,1057,pi1664_p,% Pacific Islander Employed Population 16-64 Years,
,1058,1058,pi1664mep,"% Pacific Islander Employed Population 16-64 Years; Margin of Error",
,1059,1059,pi64ue_p,% Pacific Islander Unemployed Population 16-64 Years,
,1060,1060,pi64uemep,"% Pacific Islander Unemployed Population 16-64 Years; Margin of Error",
,1061,1061,pi64af_p,% Pacific Islander Armed Forces Population 16-64 Years,
,1062,1062,pi64afmep,"% Pacific Islander Armed Forces Population 16-64 Years; Margin of Error",
,1063,1063,pi64nlf_p,% Pacific Islander Population 16-64 Years Not in the Labor Force,
,1064,1064,pi64nlfmp,"% Pacific Islander Population 16-64 Years Not in the Labor Force; Margin of Error",
,1065,1065,pi65_p,% Pacific Islander Population 65+ Years,
,1066,1066,pi65mep,"% Pacific Islander Population 65+ Years; Margin of Error",
,1067,1067,pi65lf_p,% Pacific Islander 65+ Years in Labor Force,
,1068,1068,pi65lfmep,"% Pacific Islander 65+ Years in Labor Force; Margin of Error",
,1069,1069,pi65e_p,% Pacific Islander Employed Population 65+ Years,
,1070,1070,pi65e_mep,"% Pacific Islander Employed Population 65+ Years; Margin of Error",
,1071,1071,pi65ue_p,% Pacific Islander Unemployed Population 65+ Years,
,1072,1072,pi65uemep,"% Pacific Islander Unemployed Population 65+ Years; Margin of Error",
,1073,1073,pi65nlf_p,% Pacific Islander Population 65+ Years Not in the Labor Force,
,1074,1074,pi65nlfmp,"% Pacific Islander Population 65+ Years Not in the Labor Force; Margin of Error",
,1075,1075,oth16,Other Race population 16 years and over,
,1076,1076,oth16_me,"Other Race population 16 years and over; Margin of Error",
,1077,1077,othlf,Other Race Labor Force,
,1078,1078,othlfme,"Other Race Labor Force; Margin of Error",
,1079,1079,othclf,Other Race Civilian Labor Force,
,1080,1080,othclfme,"Other Race Civilian Labor Force; Margin of Error",
,1081,1081,othemp,Other Race Employed Population,
,1082,1082,othempme,"Other Race Employed Population; Margin of Error",
,1083,1083,othue,Other Race Unemployed Population,
,1084,1084,othueme,"Other Race Unemployed Population; Margin of Error",
,1085,1085,othaf,Other Race Armed Forces Population,
,1086,1086,othafme,"Other Race Armed Forces Population; Margin of Error",
,1087,1087,othnlf,Other Race Population Not in the Labor Force,
,1088,1088,othnlfme,"Other Race Population Not in the Labor Force; Margin of Error",
,1089,1089,oth1664,Other Race Population 16-64 Years,
,1090,1090,oth1664me,"Other Race Population 16-64 Years; Margin of Error",
,1091,1091,oth64lf,Other Race 16-64 Years in Labor Force,
,1092,1092,oth64lfme,"Other Race 16-64 Years in Labor Force; Margin of Error",
,1093,1093,oth64clf,Other Race 16-64 Years Civilian Labor Force,
,1094,1094,oth64clfm,"Other Race 16-64 Years Civilian Labor Force; Margin of Error",
,1095,1095,oth64e,Other Race Employed Population 16-64 Years,
,1096,1096,oth64e_me,"Other Race Employed Population 16-64 Years; Margin of Error",
,1097,1097,oth64ue,Other Race Unemployed Population 16-64 Years,
,1098,1098,oth64ueme,"Other Race Unemployed Population 16-64 Years; Margin of Error",
,1099,1099,oth64af,Other Race Armed Forces Population 16-64 Years,
,1100,1100,oth64afme,"Other Race Armed Forces Population 16-64 Years; Margin of Error",
,1101,1101,oth64nlf,Other Race Population 16-64 Years Not in the Labor Force,
,1102,1102,oth64nlfm,"Other Race Population 16-64 Years Not in the Labor Force; Margin of Error",
,1103,1103,oth65o,Other Race Population 65+ Years,
,1104,1104,oth65ome,"Other Race Population 65+ Years; Margin of Error",
,1105,1105,oth65lf,Other Race 65+ Years in Labor Force,
,1106,1106,oth65lfme,"Other Race 65+ Years in Labor Force; Margin of Error",
,1107,1107,oth65e,Other Race Employed Population 65+ Years,
,1108,1108,oth65e_me,"Other Race Employed Population 65+ Years; Margin of Error",
,1109,1109,oth65ue,Other Race Unemployed Population 65+ Years,
,1110,1110,oth65ue_me,"Other Race Unemployed Population 65+ Years; Margin of Error",
,1111,1111,oth65nlf,Other Race Population 65+ Years Not in the Labor Force,
,1112,1112,oth65nlfm,"Other Race Population 65+ Years Not in the Labor Force; Margin of Error",
,1113,1113,othlf_p,% Other Race Labor Force,
,1114,1114,othlfmep,"% Other Race Labor Force; Margin of Error",
,1115,1115,othclf_p,% Other Race Civilian Labor Force,
,1116,1116,othclfmep,"% Other Race Civilian Labor Force; Margin of Error",
,1117,1117,othemp_p,% Other Race Employed Population,
,1118,1118,othempmep,"% Other Race Employed Population; Margin of Error",
,1119,1119,othue_p,% Other Race Unemployed Population,
,1120,1120,othuemep,"% Other Race Unemployed Population; Margin of Error",
,1121,1121,othaf_p,% Other Race Armed Forces Population,
,1122,1122,othafmep,"% Other Race Armed Forces Population; Margin of Error",
,1123,1123,othnlf_p,% Other Race Population Not in the Labor Force,
,1124,1124,othnlfmep,"% Other Race Population Not in the Labor Force; Margin of Error",
,1125,1125,oth64_p,% Other Race Population 16-64 Years,
,1126,1126,oth64mep,"% Other Race Population 16-64 Years; Margin of Error",
,1127,1127,oth64lf_p,% Other Race 16-64 Years in Labor Force,
,1128,1128,oth64lfmep,"% Other Race 16-64 Years in Labor Force; Margin of Error",
,1129,1129,oth64clf_p,% Other Race 16-64 Years Civilian Labor Force,
,1130,1130,oth64clfmp,"% Other Race 16-64 Years Civilian Labor Force; Margin of Error",
,1131,1131,oth1664_p,% Other Race Employed Population 16-64 Years,
,1132,1132,oth1664mep,"% Other Race Employed Population 16-64 Years; Margin of Error",
,1133,1133,oth64ue_p,% Other Race Unemployed Population 16-64 Years,
,1134,1134,oth64uemep,"% Other Race Unemployed Population 16-64 Years; Margin of Error",
,1135,1135,oth64af_p,% Other Race Armed Forces Population 16-64 Years,
,1136,1136,oth64afmep,"% Other Race Armed Forces Population 16-64 Years; Margin of Error",
,1137,1137,oth64nlf_p,% Other Race Population 16-64 Years Not in the Labor Force,
,1138,1138,oth64nlfmp,"% Other Race Population 16-64 Years Not in the Labor Force; Margin of Error",
,1139,1139,oth65_p,% Other Race Population 65+ Years,
,1140,1140,oth65mep,"% Other Race Population 65+ Years; Margin of Error",
,1141,1141,oth65lf_p,% Other Race 65+ Years in Labor Force,
,1142,1142,oth65lfmep,"% Other Race 65+ Years in Labor Force; Margin of Error",
,1143,1143,oth65e_p,% Other Race Employed Population 65+ Years,
,1144,1144,oth65e_mep,"% Other Race Employed Population 65+ Years; Margin of Error",
,1145,1145,oth65ue_p,% Other Race Unemployed Population 65+ Years,
,1146,1146,oth65uemep,"% Other Race Unemployed Population 65+ Years; Margin of Error",
,1147,1147,oth65nlf_p,% Other Race Population 65+ Years Not in the Labor Force,
,1148,1148,oth65nlfmp,"% Other Race Population 65+ Years Not in the Labor Force; Margin of Error",
,1149,1149,mlt16,Multi-Race population 16 years and over,
,1150,1150,mlt16_me,"Multi-Race population 16 years and over; Margin of Error",
,1151,1151,mltlf,Multi-Race Labor Force,
,1152,1152,mltlfme,"Multi-Race Labor Force; Margin of Error",
,1153,1153,mltclf,Multi-Race Civilian Labor Force,
,1154,1154,mltclfme,"Multi-Race Civilian Labor Force; Margin of Error",
,1155,1155,mltemp,Multi-Race Employed Population,
,1156,1156,mltempme,"Multi-Race Employed Population; Margin of Error",
,1157,1157,mltue,Multi-Race Unemployed Population,
,1158,1158,mltueme,"Multi-Race Unemployed Population; Margin of Error",
,1159,1159,mltaf,Multi-Race Armed Forces Population,
,1160,1160,mltafme,"Multi-Race Armed Forces Population; Margin of Error",
,1161,1161,mltnlf,Multi-Race Population Not in the Labor Force,
,1162,1162,mltnlfme,"Multi-Race Population Not in the Labor Force; Margin of Error",
,1163,1163,mlt1664,Multi-Race Population 16-64 Years,
,1164,1164,mlt1664me,"Multi-Race Population 16-64 Years; Margin of Error",
,1165,1165,mlt64lf,Multi-Race 16-64 Years in Labor Force,
,1166,1166,mlt64lfme,"Multi-Race 16-64 Years in Labor Force; Margin of Error",
,1167,1167,mlt64clf,Multi-Race 16-64 Years Civilian Labor Force,
,1168,1168,mlt64clfm,"Multi-Race 16-64 Years Civilian Labor Force; Margin of Error",
,1169,1169,mlt64e,Multi-Race Employed Population 16-64 Years,
,1170,1170,mlt64e_me,"Multi-Race Employed Population 16-64 Years; Margin of Error",
,1171,1171,mlt64ue,Multi-Race Unemployed Population 16-64 Years,
,1172,1172,mlt64ueme,"Multi-Race Unemployed Population 16-64 Years; Margin of Error",
,1173,1173,mlt64af,Multi-Race Armed Forces Population 16-64 Years,
,1174,1174,mlt64afme,"Multi-Race Armed Forces Population 16-64 Years; Margin of Error",
,1175,1175,mlt64nlf,Multi-Race Population 16-64 Years Not in the Labor Force,
,1176,1176,mlt64nlfm,"Multi-Race Population 16-64 Years Not in the Labor Force; Margin of Error",
,1177,1177,mlt65o,Multi-Race Population 65+ Years,
,1178,1178,mlt65ome,"Multi-Race Population 65+ Years; Margin of Error",
,1179,1179,mlt65lf,Multi-Race 65+ Years in Labor Force,
,1180,1180,mlt65lfme,"Multi-Race 65+ Years in Labor Force; Margin of Error",
,1181,1181,mlt65e,Multi-Race Employed Population 65+ Years,
,1182,1182,mlt65e_me,"Multi-Race Employed Population 65+ Years; Margin of Error",
,1183,1183,mlt65ue,Multi-Race Unemployed Population 65+ Years,
,1184,1184,mlt65ue_me,"Multi-Race Unemployed Population 65+ Years; Margin of Error",
,1185,1185,mlt65nlf,Multi-Race Population 65+ Years Not in the Labor Force,
,1186,1186,mlt65nlfm,"Multi-Race Population 65+ Years Not in the Labor Force; Margin of Error",
,1187,1187,mltlf_p,% Multi-Race Labor Force,
,1188,1188,mltlfmep,"% Multi-Race Labor Force; Margin of Error",
,1189,1189,mltclf_p,% Multi-Race Civilian Labor Force,
,1190,1190,mltclfmep,"% Multi-Race Civilian Labor Force; Margin of Error",
,1191,1191,mltemp_p,% Multi-Race Employed Population,
,1192,1192,mltempmep,"% Multi-Race Employed Population; Margin of Error",
,1193,1193,mltue_p,% Multi-Race Unemployed Population,
,1194,1194,mltuemep,"% Multi-Race Unemployed Population; Margin of Error",
,1195,1195,mltaf_p,% Multi-Race Armed Forces Population,
,1196,1196,mltafmep,"% Multi-Race Armed Forces Population; Margin of Error",
,1197,1197,mltnlf_p,% Multi-Race Population Not in the Labor Force,
,1198,1198,mltnlfmep,"% Multi-Race Population Not in the Labor Force; Margin of Error",
,1199,1199,mlt64_p,% Multi-Race Population 16-64 Years,
,1200,1200,mlt64mep,"% Multi-Race Population 16-64 Years; Margin of Error",
,1201,1201,mlt64lf_p,% Multi-Race 16-64 Years in Labor Force,
,1202,1202,mlt64lfmep,"% Multi-Race 16-64 Years in Labor Force; Margin of Error",
,1203,1203,mlt64clf_p,% Multi-Race 16-64 Years Civilian Labor Force,
,1204,1204,mlt64clfmp,"% Multi-Race 16-64 Years Civilian Labor Force; Margin of Error",
,1205,1205,mlt1664_p,% Multi-Race Employed Population 16-64 Years,
,1206,1206,mlt1664mep,"% Multi-Race Employed Population 16-64 Years; Margin of Error",
,1207,1207,mlt64ue_p,% Multi-Race Unemployed Population 16-64 Years,
,1208,1208,mlt64uemep,"% Multi-Race Unemployed Population 16-64 Years; Margin of Error",
,1209,1209,mlt64af_p,% Multi-Race Armed Forces Population 16-64 Years,
,1210,1210,mlt64afmep,"% Multi-Race Armed Forces Population 16-64 Years; Margin of Error",
,1211,1211,mlt64nlf_p,% Multi-Race Population 16-64 Years Not in the Labor Force,
,1212,1212,mlt64nlfmp,"% Multi-Race Population 16-64 Years Not in the Labor Force; Margin of Error",
,1213,1213,mlt65_p,% Multi-Race Population 65+ Years,
,1214,1214,mlt65mep,"% Multi-Race Population 65+ Years; Margin of Error",
,1215,1215,mlt65lf_p,% Multi-Race 65+ Years in Labor Force,
,1216,1216,mlt65lfmep,"% Multi-Race 65+ Years in Labor Force; Margin of Error",
,1217,1217,mlt65e_p,% Multi-Race Employed Population 65+ Years,
,1218,1218,mlt65e_mep,"% Multi-Race Employed Population 65+ Years; Margin of Error",
,1219,1219,mlt65ue_p,% Multi-Race Unemployed Population 65+ Years,
,1220,1220,mlt65uemep,"% Multi-Race Unemployed Population 65+ Years; Margin of Error",
,1221,1221,mlt65nlf_p,% Multi-Race Population 65+ Years Not in the Labor Force,
,1222,1222,mlt65nlfmp,"% Multi-Race Population 65+ Years Not in the Labor Force; Margin of Error",
,1223,1223,nhw16,White Non-Hispanic population 16 years and over,
,1224,1224,nhw16_me,"White Non-Hispanic population 16 years and over; Margin of Error",
,1225,1225,nhwlf,White Non-Hispanic Labor Force,
,1226,1226,nhwlfme,"White Non-Hispanic Labor Force; Margin of Error",
,1227,1227,nhwclf,White Non-Hispanic Civilian Labor Force,
,1228,1228,nhwclfme,"White Non-Hispanic Civilian Labor Force; Margin of Error",
,1229,1229,nhwemp,White Non-Hispanic Employed Population,
,1230,1230,nhwempme,"White Non-Hispanic Employed Population; Margin of Error",
,1231,1231,nhwue,White Non-Hispanic Unemployed Population,
,1232,1232,nhwueme,"White Non-Hispanic Unemployed Population; Margin of Error",
,1233,1233,nhwaf,White Non-Hispanic Armed Forces Population,
,1234,1234,nhwafme,"White Non-Hispanic Armed Forces Population; Margin of Error",
,1235,1235,nhwnlf,White Non-Hispanic Population Not in the Labor Force,
,1236,1236,nhwnlfme,"White Non-Hispanic Population Not in the Labor Force; Margin of Error",
,1237,1237,nhw1664,White Non-Hispanic Population 16-64 Years,
,1238,1238,nhw1664me,"White Non-Hispanic Population 16-64 Years; Margin of Error",
,1239,1239,nhw64lf,White Non-Hispanic 16-64 Years in Labor Force,
,1240,1240,nhw64lfme,"White Non-Hispanic 16-64 Years in Labor Force; Margin of Error",
,1241,1241,nhw64clf,White Non-Hispanic 16-64 Years Civilian Labor Force,
,1242,1242,nhw64clfm,"White Non-Hispanic 16-64 Years Civilian Labor Force; Margin of Error",
,1243,1243,nhw64e,White Non-Hispanic Employed Population 16-64 Years,
,1244,1244,nhw64e_me,"White Non-Hispanic Employed Population 16-64 Years; Margin of Error",
,1245,1245,nhw64ue,White Non-Hispanic Unemployed Population 16-64 Years,
,1246,1246,nhw64ueme,"White Non-Hispanic Unemployed Population 16-64 Years; Margin of Error",
,1247,1247,nhw64af,White Non-Hispanic Armed Forces Population 16-64 Years,
,1248,1248,nhw64afme,"White Non-Hispanic Armed Forces Population 16-64 Years; Margin of Error",
,1249,1249,nhw64nlf,White Non-Hispanic Population 16-64 Years Not in the Labor Force,
,1250,1250,nhw64nlfm,"White Non-Hispanic Population 16-64 Years Not in the Labor Force; Margin of Error",
