the_geom,aflf,seq_id,geoid,logrecno,acs_year,pop16,pop16_me,lf,lf_me,clf,clf_me,emp,emp_me,unemp,unemp_me,cartodb_id,aflf_me,nlf,nlf_me,lf_p,lf_mep,clf_p,clf_mep,emp_p,emp_mep,unemp_p,unemp_mep,aflf_p,aflf_mep,nlf_p,nlf_mep,ct10_id
,0.000000,2967,14000US25001010500,917,2009-13,2551.000000,253.000000,1021.000000,213.000000,1021.000000,213.000000,970.000000,210.000000,51.000000,36.000000,2968,12.000000,1530.000000,216.000000,40.020000,7.350000,100.000000,0.000000,95.000000,5.500000,5.000000,3.370000,0.000000,1.180000,59.980000,6.030000,25001010500
,0.000000,2968,14000US25001010600,918,2009-13,3024.000000,222.000000,1529.000000,185.000000,1529.000000,185.000000,1381.000000,183.000000,148.000000,76.000000,2969,12.000000,1495.000000,196.000000,50.560000,4.860000,100.000000,0.000000,90.320000,4.880000,9.680000,4.830000,0.000000,0.780000,49.440000,5.370000,25001010600
,33.000000,2969,14000US25001010700,919,2009-13,2377.000000,220.000000,1396.000000,173.000000,1363.000000,168.000000,1258.000000,176.000000,105.000000,55.000000,2970,32.000000,981.000000,164.000000,58.730000,4.840000,97.640000,17.070000,92.300000,6.110000,7.700000,3.920000,2.360000,2.270000,41.270000,5.750000,25001010700
,0.000000,2970,14000US25001010800,920,2009-13,4349.000000,323.000000,2505.000000,272.000000,2505.000000,272.000000,2329.000000,240.000000,176.000000,128.000000,2971,17.000000,1844.000000,231.000000,57.600000,4.560000,100.000000,0.000000,92.970000,13.920000,7.030000,5.050000,0.000000,0.680000,42.400000,4.280000,25001010800
,0.000000,2971,14000US25001010900,921,2009-13,3872.000000,310.000000,2442.000000,288.000000,2442.000000,288.000000,2280.000000,299.000000,162.000000,119.000000,2972,12.000000,1430.000000,212.000000,63.070000,5.460000,100.000000,0.000000,93.370000,5.350000,6.630000,4.810000,0.000000,0.490000,36.930000,4.610000,25001010900
,0.000000,2972,14000US25001011002,922,2009-13,3721.000000,286.000000,2270.000000,281.000000,2270.000000,281.000000,2000.000000,261.000000,270.000000,115.000000,2973,12.000000,1451.000000,208.000000,61.010000,5.920000,100.000000,0.000000,88.110000,3.640000,11.890000,4.850000,0.000000,0.530000,38.990000,4.720000,25001011002
,19.000000,2973,14000US25001011100,923,2009-13,3844.000000,253.000000,2403.000000,240.000000,2384.000000,242.000000,2160.000000,251.000000,224.000000,70.000000,2974,29.000000,1441.000000,224.000000,62.510000,4.700000,99.210000,1.800000,90.600000,5.120000,9.400000,2.780000,0.790000,1.200000,37.490000,5.280000,25001011100
,0.000000,2974,14000US25001011200,924,2009-13,2964.000000,245.000000,1416.000000,261.000000,1416.000000,261.000000,1304.000000,235.000000,112.000000,79.000000,2975,12.000000,1548.000000,214.000000,47.770000,7.870000,100.000000,0.000000,92.090000,23.740000,7.910000,5.390000,0.000000,0.850000,52.230000,5.790000,25001011200
,0.000000,2975,14000US25001011300,925,2009-13,2356.000000,258.000000,1032.000000,240.000000,1032.000000,240.000000,929.000000,234.000000,103.000000,77.000000,2976,12.000000,1324.000000,169.000000,43.800000,8.990000,100.000000,0.000000,90.020000,8.710000,9.980000,7.090000,0.000000,1.160000,56.200000,3.690000,25001011300
,0.000000,2976,14000US25001011400,926,2009-13,2743.000000,254.000000,1484.000000,196.000000,1484.000000,196.000000,1397.000000,194.000000,87.000000,69.000000,2977,12.000000,1259.000000,209.000000,54.100000,5.100000,100.000000,0.000000,94.140000,4.040000,5.860000,4.580000,0.000000,0.810000,45.900000,6.320000,25001011400
,0.000000,2977,14000US25001011500,927,2009-13,2927.000000,277.000000,1772.000000,239.000000,1772.000000,239.000000,1609.000000,217.000000,163.000000,81.000000,2978,12.000000,1155.000000,186.000000,60.540000,5.820000,100.000000,0.000000,90.800000,17.320000,9.200000,4.400000,0.000000,0.680000,39.460000,5.140000,25001011500
,11.000000,2978,14000US25001011600,928,2009-13,2500.000000,289.000000,1590.000000,256.000000,1579.000000,255.000000,1337.000000,239.000000,242.000000,130.000000,2979,17.000000,910.000000,203.000000,63.600000,7.130000,99.310000,1.250000,84.670000,6.490000,15.330000,7.850000,0.690000,1.060000,36.400000,6.940000,25001011600
,0.000000,2979,14000US25001011700,929,2009-13,1596.000000,215.000000,728.000000,153.000000,728.000000,153.000000,686.000000,148.000000,42.000000,28.000000,2980,12.000000,868.000000,149.000000,45.610000,7.360000,100.000000,0.000000,94.230000,4.590000,5.770000,3.650000,0.000000,1.650000,54.390000,5.790000,25001011700
,0.000000,2980,14000US25001011801,930,2009-13,2299.000000,229.000000,782.000000,200.000000,782.000000,200.000000,746.000000,197.000000,36.000000,31.000000,2981,12.000000,1517.000000,198.000000,34.010000,8.010000,100.000000,0.000000,95.400000,6.270000,4.600000,3.790000,0.000000,1.530000,65.990000,5.570000,25001011801
,0.000000,2981,14000US25001011802,931,2009-13,3459.000000,328.000000,2156.000000,336.000000,2156.000000,336.000000,1981.000000,334.000000,175.000000,80.000000,2982,12.000000,1303.000000,217.000000,62.330000,7.710000,100.000000,0.000000,91.880000,5.910000,8.120000,3.490000,0.000000,0.560000,37.670000,5.160000,25001011802
,0.000000,2982,14000US25001012001,932,2009-13,5363.000000,310.000000,3096.000000,268.000000,3096.000000,268.000000,2846.000000,286.000000,250.000000,134.000000,2983,17.000000,2267.000000,310.000000,57.730000,3.720000,100.000000,0.000000,91.930000,4.690000,8.070000,4.270000,0.000000,0.550000,42.270000,5.240000,25001012001
,0.000000,2983,14000US25001012002,933,2009-13,2570.000000,372.000000,1487.000000,340.000000,1487.000000,340.000000,1310.000000,330.000000,177.000000,135.000000,2984,12.000000,1083.000000,169.000000,57.860000,10.240000,100.000000,0.000000,88.100000,9.310000,11.900000,8.660000,0.000000,0.810000,42.140000,2.460000,25001012002
,59.000000,2984,14000US25001012101,934,2009-13,4585.000000,418.000000,2846.000000,452.000000,2787.000000,455.000000,2591.000000,430.000000,196.000000,138.000000,2985,97.000000,1739.000000,279.000000,62.070000,8.070000,97.930000,3.700000,92.970000,2.770000,7.030000,4.820000,2.070000,3.390000,37.930000,5.010000,25001012101
,0.000000,2985,14000US25001012102,935,2009-13,2561.000000,285.000000,1478.000000,263.000000,1478.000000,263.000000,1338.000000,247.000000,140.000000,93.000000,2986,12.000000,1083.000000,178.000000,57.710000,8.010000,100.000000,0.000000,90.530000,4.450000,9.470000,6.060000,0.000000,0.810000,42.290000,5.110000,25001012102
,19.000000,2986,14000US25001012200,936,2009-13,3909.000000,384.000000,2058.000000,350.000000,2039.000000,350.000000,1983.000000,349.000000,56.000000,48.000000,2987,29.000000,1851.000000,305.000000,52.650000,7.310000,99.080000,2.310000,97.250000,3.780000,2.750000,2.310000,0.920000,1.400000,47.350000,6.260000,25001012200
,0.000000,2987,14000US25001012502,937,2009-13,2547.000000,403.000000,1755.000000,383.000000,1755.000000,383.000000,1547.000000,347.000000,208.000000,128.000000,2988,12.000000,792.000000,184.000000,68.900000,10.360000,100.000000,0.000000,88.150000,4.570000,11.850000,6.820000,0.000000,0.680000,31.100000,5.290000,25001012502
,0.000000,2988,14000US25001012601,938,2009-13,2751.000000,326.000000,1785.000000,294.000000,1785.000000,294.000000,1620.000000,286.000000,165.000000,82.000000,2989,12.000000,966.000000,183.000000,64.890000,7.420000,100.000000,0.000000,90.760000,5.770000,9.240000,4.330000,0.000000,0.670000,35.110000,5.190000,25001012601
,0.000000,2989,14000US25001012602,939,2009-13,3901.000000,446.000000,2473.000000,454.000000,2473.000000,454.000000,2176.000000,434.000000,297.000000,152.000000,2990,12.000000,1428.000000,414.000000,63.390000,9.110000,100.000000,0.000000,87.990000,6.860000,12.010000,5.740000,0.000000,0.490000,36.610000,9.750000,25001012602
,0.000000,2990,14000US25001012700,940,2009-13,3781.000000,411.000000,2445.000000,386.000000,2445.000000,386.000000,2331.000000,378.000000,114.000000,76.000000,2991,12.000000,1336.000000,220.000000,64.670000,7.400000,100.000000,0.000000,95.340000,3.530000,4.660000,3.020000,0.000000,0.490000,35.330000,4.370000,25001012700
,11.000000,2991,14000US25001012800,941,2009-13,3504.000000,284.000000,2191.000000,205.000000,2180.000000,208.000000,2005.000000,208.000000,175.000000,76.000000,2992,18.000000,1313.000000,229.000000,62.530000,2.920000,99.500000,1.860000,91.970000,3.750000,8.030000,3.400000,0.500000,0.820000,37.470000,5.790000,25001012800
,0.000000,2992,14000US25001012900,942,2009-13,3348.000000,320.000000,2041.000000,237.000000,2041.000000,237.000000,1847.000000,226.000000,194.000000,76.000000,2993,12.000000,1307.000000,210.000000,60.960000,4.020000,100.000000,0.000000,90.490000,3.490000,9.510000,3.560000,0.000000,0.590000,39.040000,5.040000,25001012900
,0.000000,2993,14000US25001013002,943,2009-13,2891.000000,323.000000,1286.000000,209.000000,1286.000000,209.000000,1125.000000,198.000000,161.000000,97.000000,2994,12.000000,1605.000000,222.000000,44.480000,5.250000,100.000000,0.000000,87.480000,5.910000,12.520000,7.260000,0.000000,0.930000,55.520000,4.530000,25001013002
,16.000000,2994,14000US25001013100,944,2009-13,4724.000000,364.000000,3538.000000,406.000000,3522.000000,410.000000,3298.000000,394.000000,224.000000,95.000000,2995,26.000000,1186.000000,221.000000,74.890000,6.370000,99.550000,1.950000,93.640000,2.510000,6.360000,2.590000,0.450000,0.730000,25.110000,4.260000,25001013100
,0.000000,2995,14000US25001013200,945,2009-13,4179.000000,381.000000,2481.000000,283.000000,2481.000000,283.000000,2308.000000,269.000000,173.000000,87.000000,2996,12.000000,1698.000000,274.000000,59.370000,4.070000,100.000000,0.000000,93.030000,2.230000,6.970000,3.420000,0.000000,0.480000,40.630000,5.410000,25001013200
,8.000000,2996,14000US25001013300,946,2009-13,2739.000000,262.000000,1594.000000,189.000000,1586.000000,191.000000,1452.000000,182.000000,134.000000,70.000000,2997,13.000000,1145.000000,226.000000,58.200000,4.080000,99.500000,2.100000,91.550000,3.180000,8.450000,4.290000,0.500000,0.810000,41.800000,7.220000,25001013300
,13.000000,2997,14000US25001013400,947,2009-13,3283.000000,238.000000,2172.000000,214.000000,2159.000000,216.000000,1937.000000,228.000000,222.000000,88.000000,2998,18.000000,1111.000000,198.000000,66.160000,4.410000,99.400000,1.730000,89.720000,5.560000,10.280000,3.940000,0.600000,0.830000,33.840000,5.510000,25001013400
,0.000000,2998,14000US25023990003,2012,2009-13,0.000000,12.000000,0.000000,12.000000,0.000000,12.000000,0.000000,12.000000,0.000000,12.000000,2999,12.000000,0.000000,12.000000,,,,,,,,,,,,,25023990003
,35.000000,2999,14000US25001013500,948,2009-13,5110.000000,311.000000,3571.000000,296.000000,3536.000000,303.000000,3208.000000,303.000000,328.000000,110.000000,3000,44.000000,1539.000000,242.000000,69.880000,3.930000,99.020000,2.150000,90.720000,3.600000,9.280000,3.010000,0.980000,1.230000,30.120000,4.370000,25001013500
,23.000000,3000,14000US25001013600,949,2009-13,5046.000000,271.000000,3893.000000,356.000000,3870.000000,349.000000,3709.000000,368.000000,161.000000,84.000000,3001,28.000000,1153.000000,220.000000,77.150000,5.710000,99.410000,12.770000,95.840000,3.970000,4.160000,2.140000,0.590000,0.720000,22.850000,4.180000,25001013600
,28.000000,3001,14000US25001013700,950,2009-13,3514.000000,308.000000,2106.000000,277.000000,2078.000000,278.000000,1890.000000,265.000000,188.000000,68.000000,3002,45.000000,1408.000000,215.000000,59.930000,5.880000,98.670000,2.410000,90.950000,3.820000,9.050000,3.040000,1.330000,2.130000,40.070000,5.010000,25001013700
,9.000000,3002,14000US25001013800,951,2009-13,4046.000000,270.000000,2663.000000,209.000000,2654.000000,208.000000,2430.000000,207.000000,224.000000,95.000000,3003,14.000000,1383.000000,220.000000,65.820000,2.720000,99.660000,11.050000,91.560000,3.060000,8.440000,3.520000,0.340000,0.530000,34.180000,4.940000,25001013800
,15.000000,3003,14000US25001013900,952,2009-13,4579.000000,349.000000,2873.000000,311.000000,2858.000000,310.000000,2716.000000,302.000000,142.000000,82.000000,3004,24.000000,1706.000000,278.000000,62.740000,4.820000,99.480000,0.680000,95.030000,2.330000,4.970000,2.820000,0.520000,0.830000,37.260000,5.370000,25001013900
,8.000000,3004,14000US25001014002,953,2009-13,3762.000000,385.000000,2286.000000,315.000000,2278.000000,315.000000,2145.000000,317.000000,133.000000,80.000000,3005,14.000000,1476.000000,252.000000,60.770000,5.610000,99.650000,1.150000,94.160000,4.910000,5.840000,3.420000,0.350000,0.610000,39.230000,5.360000,25001014002
,234.000000,3005,14000US25001014100,954,2009-13,791.000000,219.000000,450.000000,127.000000,216.000000,94.000000,213.000000,94.000000,3.000000,7.000000,3006,98.000000,341.000000,194.000000,56.890000,3.110000,48.000000,15.900000,98.610000,7.230000,1.390000,3.180000,52.000000,16.090000,43.110000,21.430000,25001014100
,0.000000,3006,14000US25001014300,955,2009-13,3780.000000,451.000000,2028.000000,297.000000,2028.000000,297.000000,1854.000000,289.000000,174.000000,114.000000,3007,12.000000,1752.000000,361.000000,53.650000,4.560000,100.000000,0.000000,91.420000,4.880000,8.580000,5.480000,0.000000,0.590000,46.350000,7.790000,25001014300
,28.000000,3007,14000US25001014402,956,2009-13,5203.000000,347.000000,3660.000000,344.000000,3632.000000,345.000000,3343.000000,340.000000,289.000000,107.000000,3008,33.000000,1543.000000,236.000000,70.340000,4.660000,99.230000,1.360000,92.040000,3.350000,7.960000,2.850000,0.770000,0.900000,29.660000,4.080000,25001014402
,36.000000,3008,14000US25001014500,957,2009-13,4773.000000,372.000000,2727.000000,387.000000,2691.000000,388.000000,2498.000000,375.000000,193.000000,103.000000,3009,44.000000,2046.000000,458.000000,57.130000,6.780000,98.680000,2.510000,92.830000,3.880000,7.170000,3.690000,1.320000,1.600000,42.870000,9.000000,25001014500
,20.000000,3009,14000US25001014600,958,2009-13,3255.000000,222.000000,1956.000000,195.000000,1936.000000,200.000000,1711.000000,214.000000,225.000000,100.000000,3010,23.000000,1299.000000,201.000000,60.090000,4.370000,98.980000,2.680000,88.380000,6.230000,11.620000,5.020000,1.020000,1.170000,39.910000,5.540000,25001014600
,0.000000,3010,14000US25001014700,959,2009-13,3150.000000,300.000000,1745.000000,238.000000,1745.000000,238.000000,1575.000000,222.000000,170.000000,80.000000,3011,12.000000,1405.000000,224.000000,55.400000,5.410000,100.000000,0.000000,90.260000,3.210000,9.740000,4.390000,0.000000,0.690000,44.600000,5.700000,25001014700
,0.000000,3011,14000US25001014800,960,2009-13,3343.000000,321.000000,1409.000000,219.000000,1409.000000,219.000000,1275.000000,198.000000,134.000000,83.000000,3012,12.000000,1934.000000,284.000000,42.150000,5.150000,100.000000,0.000000,90.490000,19.880000,9.510000,5.700000,0.000000,0.850000,57.850000,6.430000,25001014800
,50.000000,3012,14000US25001014900,961,2009-13,3445.000000,304.000000,1769.000000,191.000000,1719.000000,187.000000,1591.000000,188.000000,128.000000,64.000000,3013,41.000000,1676.000000,250.000000,51.350000,3.190000,97.170000,1.290000,92.550000,4.270000,7.450000,3.630000,2.830000,2.300000,48.650000,5.850000,25001014900
,0.000000,3013,14000US25001015001,962,2009-13,3552.000000,248.000000,2425.000000,238.000000,2425.000000,238.000000,2316.000000,236.000000,109.000000,59.000000,3014,12.000000,1127.000000,176.000000,68.270000,4.710000,100.000000,0.000000,95.510000,2.620000,4.490000,2.390000,0.000000,0.490000,31.730000,4.430000,25001015001
,0.000000,3014,14000US25001015002,963,2009-13,2838.000000,259.000000,1407.000000,185.000000,1407.000000,185.000000,1343.000000,179.000000,64.000000,44.000000,3015,12.000000,1431.000000,186.000000,49.580000,4.690000,100.000000,0.000000,95.450000,2.080000,4.550000,3.070000,0.000000,0.850000,50.420000,4.670000,25001015002
,0.000000,5736,14000US25025981502,2212,2010-14,0.000000,12.000000,0.000000,12.000000,0.000000,12.000000,0.000000,12.000000,0.000000,12.000000,5737,12.000000,0.000000,12.000000,,,,,,,,,,,,,25025981502
,0.000000,3015,14000US25001015100,964,2009-13,3400.000000,253.000000,2340.000000,255.000000,2340.000000,255.000000,2273.000000,254.000000,67.000000,45.000000,3016,12.000000,1060.000000,178.000000,68.820000,5.480000,100.000000,0.000000,97.140000,2.400000,2.860000,1.900000,0.000000,0.510000,31.180000,4.690000,25001015100
,0.000000,3016,14000US25001015200,965,2009-13,2018.000000,207.000000,1113.000000,161.000000,1113.000000,161.000000,993.000000,157.000000,120.000000,75.000000,3017,12.000000,905.000000,133.000000,55.150000,5.630000,100.000000,0.000000,89.220000,5.690000,10.780000,6.560000,0.000000,1.080000,44.850000,4.720000,25001015200
,0.000000,3017,14000US25001015300,966,2009-13,2644.000000,319.000000,1600.000000,322.000000,1600.000000,322.000000,1359.000000,280.000000,241.000000,132.000000,3018,12.000000,1044.000000,191.000000,60.510000,9.750000,100.000000,0.000000,84.940000,3.750000,15.060000,7.670000,0.000000,0.750000,39.490000,5.430000,25001015300
,0.000000,3018,14000US25001990000,967,2009-13,0.000000,12.000000,0.000000,12.000000,0.000000,12.000000,0.000000,12.000000,0.000000,12.000000,3019,12.000000,0.000000,12.000000,,,,,,,,,,,,,25001990000
,0.000000,3019,14000US25003900100,968,2009-13,2863.000000,234.000000,1370.000000,275.000000,1370.000000,275.000000,1081.000000,227.000000,289.000000,128.000000,3020,12.000000,1493.000000,185.000000,47.850000,8.770000,100.000000,0.000000,78.910000,4.870000,21.090000,8.330000,0.000000,0.880000,52.150000,4.860000,25003900100
,9.000000,3020,14000US25003900200,969,2009-13,3400.000000,328.000000,1980.000000,228.000000,1971.000000,229.000000,1643.000000,226.000000,328.000000,121.000000,3021,16.000000,1420.000000,298.000000,58.240000,3.660000,99.550000,1.540000,83.360000,6.140000,16.640000,5.830000,0.450000,0.810000,41.760000,7.780000,25003900200
,0.000000,3021,14000US25003900300,970,2009-13,2213.000000,174.000000,1440.000000,203.000000,1440.000000,203.000000,1219.000000,217.000000,221.000000,109.000000,3022,12.000000,773.000000,123.000000,65.070000,7.610000,100.000000,0.000000,84.650000,9.200000,15.350000,7.250000,0.000000,0.830000,34.930000,4.830000,25003900300
,0.000000,3022,14000US25003900400,971,2009-13,3831.000000,263.000000,2579.000000,272.000000,2579.000000,272.000000,2187.000000,262.000000,392.000000,161.000000,3023,12.000000,1252.000000,211.000000,67.320000,5.390000,100.000000,0.000000,84.800000,4.820000,15.200000,6.030000,0.000000,0.470000,32.680000,5.030000,25003900400
,0.000000,3023,14000US25003900500,972,2009-13,2950.000000,236.000000,1810.000000,209.000000,1810.000000,209.000000,1735.000000,204.000000,75.000000,43.000000,3024,12.000000,1140.000000,177.000000,61.360000,5.110000,100.000000,0.000000,95.860000,2.130000,4.140000,2.330000,0.000000,0.660000,38.640000,5.140000,25003900500
,0.000000,3024,14000US25003900600,973,2009-13,3072.000000,232.000000,1964.000000,266.000000,1964.000000,266.000000,1655.000000,277.000000,309.000000,108.000000,3025,12.000000,1108.000000,195.000000,63.930000,7.190000,100.000000,0.000000,84.270000,8.290000,15.730000,5.070000,0.000000,0.610000,36.070000,5.730000,25003900600
,0.000000,3025,14000US25003900700,974,2009-13,2472.000000,212.000000,1622.000000,158.000000,1622.000000,158.000000,1469.000000,168.000000,153.000000,70.000000,3026,12.000000,850.000000,178.000000,65.610000,3.030000,100.000000,0.000000,90.570000,5.430000,9.430000,4.220000,0.000000,0.740000,34.390000,6.570000,25003900700
,11.000000,3026,14000US25003900800,975,2009-13,4439.000000,239.000000,2756.000000,230.000000,2745.000000,234.000000,2473.000000,235.000000,272.000000,117.000000,3027,18.000000,1683.000000,217.000000,62.090000,3.960000,99.600000,1.730000,90.090000,3.780000,9.910000,4.180000,0.400000,0.650000,37.910000,4.440000,25003900800
,0.000000,3027,14000US25003900900,976,2009-13,3942.000000,332.000000,2944.000000,298.000000,2944.000000,298.000000,2680.000000,303.000000,264.000000,159.000000,3028,12.000000,998.000000,212.000000,74.680000,4.190000,100.000000,0.000000,91.030000,4.580000,8.970000,5.320000,0.000000,0.410000,25.320000,4.940000,25003900900
,0.000000,3028,14000US25003901100,977,2009-13,3099.000000,207.000000,1860.000000,209.000000,1860.000000,209.000000,1760.000000,192.000000,100.000000,60.000000,3029,12.000000,1239.000000,203.000000,60.020000,5.420000,100.000000,0.000000,94.620000,14.820000,5.380000,3.170000,0.000000,0.650000,39.980000,5.980000,25003901100
,0.000000,3029,14000US25003911100,978,2009-13,2474.000000,121.000000,1827.000000,146.000000,1827.000000,146.000000,1663.000000,159.000000,164.000000,90.000000,3030,12.000000,647.000000,143.000000,73.850000,4.670000,100.000000,0.000000,91.020000,4.780000,8.980000,4.870000,0.000000,0.660000,26.150000,5.640000,25003911100
,13.000000,3030,14000US25003912100,979,2009-13,5510.000000,149.000000,3714.000000,240.000000,3701.000000,241.000000,3308.000000,280.000000,393.000000,139.000000,3031,23.000000,1796.000000,259.000000,67.400000,3.960000,99.650000,0.800000,89.380000,4.830000,10.620000,3.690000,0.350000,0.620000,32.600000,4.620000,25003912100
,0.000000,3031,14000US25003913100,980,2009-13,4057.000000,166.000000,2102.000000,215.000000,2102.000000,215.000000,1757.000000,262.000000,345.000000,239.000000,3032,17.000000,1955.000000,211.000000,51.810000,4.860000,100.000000,0.000000,83.590000,9.070000,16.410000,11.250000,0.000000,0.810000,48.190000,4.810000,25003913100
,0.000000,3032,14000US25003914100,981,2009-13,5131.000000,174.000000,3474.000000,262.000000,3474.000000,262.000000,3180.000000,263.000000,294.000000,101.000000,3033,17.000000,1657.000000,281.000000,67.710000,4.560000,100.000000,0.000000,91.540000,3.110000,8.460000,2.840000,0.000000,0.490000,32.290000,5.370000,25003914100
,0.000000,3033,14000US25003920101,982,2009-13,3882.000000,240.000000,2100.000000,220.000000,2100.000000,220.000000,1933.000000,227.000000,167.000000,84.000000,3034,12.000000,1782.000000,187.000000,54.100000,4.580000,100.000000,0.000000,92.050000,4.880000,7.950000,3.910000,0.000000,0.570000,45.900000,3.890000,25003920101
,0.000000,3034,14000US25003920102,983,2009-13,2776.000000,224.000000,1281.000000,162.000000,1281.000000,162.000000,1192.000000,148.000000,89.000000,65.000000,3035,12.000000,1495.000000,183.000000,46.150000,4.490000,100.000000,0.000000,93.050000,16.490000,6.950000,5.000000,0.000000,0.940000,53.850000,4.960000,25003920102
,14.000000,3035,14000US25003921300,984,2009-13,4376.000000,317.000000,2300.000000,321.000000,2286.000000,319.000000,2079.000000,306.000000,207.000000,113.000000,3036,22.000000,2076.000000,316.000000,52.560000,6.270000,99.390000,19.620000,90.940000,4.260000,9.060000,4.780000,0.610000,0.950000,47.440000,6.350000,25003921300
,0.000000,3036,14000US25003921400,985,2009-13,1662.000000,180.000000,943.000000,157.000000,943.000000,157.000000,787.000000,175.000000,156.000000,86.000000,3037,12.000000,719.000000,137.000000,56.740000,7.170000,100.000000,0.000000,83.460000,12.300000,16.540000,8.690000,0.000000,1.270000,43.260000,6.780000,25003921400
,0.000000,3037,14000US25003921500,986,2009-13,2466.000000,214.000000,1508.000000,190.000000,1508.000000,190.000000,1392.000000,186.000000,116.000000,57.000000,3038,12.000000,958.000000,194.000000,61.150000,5.590000,100.000000,0.000000,92.310000,4.110000,7.690000,3.650000,0.000000,0.800000,38.850000,7.110000,25003921500
,0.000000,3038,14000US25003922100,987,2009-13,2021.000000,156.000000,1291.000000,151.000000,1291.000000,151.000000,1181.000000,152.000000,110.000000,72.000000,3039,12.000000,730.000000,119.000000,63.880000,5.610000,100.000000,0.000000,91.480000,4.910000,8.520000,5.490000,0.000000,0.930000,36.120000,5.190000,25003922100
,0.000000,3039,14000US25003922200,988,2009-13,3153.000000,226.000000,2129.000000,223.000000,2129.000000,223.000000,1832.000000,191.000000,297.000000,99.000000,3040,12.000000,1024.000000,153.000000,67.520000,5.160000,100.000000,0.000000,86.050000,12.720000,13.950000,4.410000,0.000000,0.560000,32.480000,4.260000,25003922200
,0.000000,3040,14000US25003922300,989,2009-13,1695.000000,154.000000,1135.000000,158.000000,1135.000000,158.000000,972.000000,141.000000,163.000000,58.000000,3041,12.000000,560.000000,80.000000,66.960000,7.060000,100.000000,0.000000,85.640000,3.490000,14.360000,4.700000,0.000000,1.060000,33.040000,3.640000,25003922300
,0.000000,3041,14000US25003923100,990,2009-13,2639.000000,126.000000,1927.000000,180.000000,1927.000000,180.000000,1815.000000,168.000000,112.000000,61.000000,3042,12.000000,712.000000,150.000000,73.020000,5.860000,100.000000,0.000000,94.190000,12.390000,5.810000,3.120000,0.000000,0.620000,26.980000,5.540000,25003923100
,6.000000,3042,14000US25003924100,991,2009-13,1708.000000,226.000000,979.000000,152.000000,973.000000,154.000000,915.000000,143.000000,58.000000,34.000000,3043,9.000000,729.000000,197.000000,57.320000,4.660000,99.390000,3.050000,94.040000,20.920000,5.960000,3.360000,0.610000,0.910000,42.680000,10.060000,25003924100
,0.000000,3043,14000US25003925100,992,2009-13,6050.000000,180.000000,3873.000000,309.000000,3873.000000,309.000000,3534.000000,315.000000,339.000000,128.000000,3044,17.000000,2177.000000,284.000000,64.020000,4.740000,100.000000,0.000000,91.250000,3.630000,8.750000,3.230000,0.000000,0.440000,35.980000,4.570000,25003925100
,0.000000,3044,14000US25003926100,993,2009-13,2734.000000,108.000000,1901.000000,119.000000,1901.000000,119.000000,1802.000000,141.000000,99.000000,56.000000,3045,12.000000,833.000000,150.000000,69.530000,3.380000,100.000000,0.000000,94.790000,4.450000,5.210000,2.930000,0.000000,0.630000,30.470000,5.350000,25003926100
,0.000000,3045,14000US25003931100,994,2009-13,1372.000000,112.000000,872.000000,73.000000,872.000000,73.000000,832.000000,83.000000,40.000000,34.000000,3046,12.000000,500.000000,75.000000,63.560000,1.180000,100.000000,0.000000,95.410000,5.180000,4.590000,3.880000,0.000000,1.380000,36.440000,4.590000,25003931100
,0.000000,3046,14000US25003931300,995,2009-13,1195.000000,91.000000,844.000000,89.000000,844.000000,89.000000,772.000000,82.000000,72.000000,29.000000,3047,12.000000,351.000000,66.000000,70.630000,5.150000,100.000000,0.000000,91.470000,1.170000,8.530000,3.320000,0.000000,1.420000,29.370000,5.050000,25003931300
,0.000000,3047,14000US25003931400,996,2009-13,1474.000000,120.000000,1044.000000,111.000000,1044.000000,111.000000,983.000000,110.000000,61.000000,22.000000,3048,12.000000,430.000000,64.000000,70.830000,4.840000,100.000000,0.000000,94.160000,3.290000,5.840000,2.010000,0.000000,1.150000,29.170000,3.630000,25003931400
,5.000000,3048,14000US25003932200,997,2009-13,2047.000000,143.000000,1345.000000,120.000000,1340.000000,119.000000,1183.000000,128.000000,157.000000,52.000000,3049,8.000000,702.000000,117.000000,65.710000,3.650000,99.630000,12.540000,88.280000,5.460000,11.720000,3.740000,0.370000,0.590000,34.290000,5.190000,25003932200
,0.000000,3049,14000US25003932300,998,2009-13,1841.000000,185.000000,1236.000000,136.000000,1236.000000,136.000000,1149.000000,132.000000,87.000000,44.000000,3050,12.000000,605.000000,134.000000,67.140000,3.010000,100.000000,0.000000,92.960000,3.070000,7.040000,3.470000,0.000000,0.970000,32.860000,6.490000,25003932300
,0.000000,3050,14000US25003933200,999,2009-13,961.000000,158.000000,540.000000,85.000000,540.000000,85.000000,496.000000,80.000000,44.000000,24.000000,3051,12.000000,421.000000,124.000000,56.190000,12.790000,100.000000,0.000000,91.850000,3.230000,8.150000,4.260000,0.000000,2.220000,43.810000,10.710000,25003933200
,0.000000,3051,14000US25003933300,1000,2009-13,1285.000000,113.000000,853.000000,98.000000,853.000000,98.000000,809.000000,98.000000,44.000000,20.000000,3052,12.000000,432.000000,96.000000,66.380000,4.910000,100.000000,0.000000,94.840000,3.640000,5.160000,2.270000,0.000000,1.410000,33.620000,6.860000,25003933300
